batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,5.000000,0.252324,0.283069,0.024180,0.045167,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000,0.252324,0.283069,0.000000
0.000000,1.000000,0.566016,0.400694,0.085156,0.104167,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000,0.566016,0.400694,0.000000
0.000000,1.000000,0.500781,0.379167,0.037500,0.047222,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000,0.500781,0.379167,0.000000
0.000000,1.000000,0.799219,0.463194,0.251563,0.320833,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000,0.799219,0.463194,0.000000
0.000000,1.000000,0.937293,0.528479,0.125414,0.441181,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000,0.937293,0.528479,0.000000
0.000000,0.000000,0.204356,0.587617,0.409219,0.415542,0.409219,0.380639,1.000000,0.380100,0.410669,1.000000,0.350981,0.440699,1.000000,0.321663,0.470101,1.000000,0.292158,0.498915,1.000000,0.262779,0.528135,1.000000,0.233412,0.557390,1.000000,0.204045,0.586645,1.000000,0.174678,0.615901,1.000000,0.145434,0.645541,1.000000,0.116347,0.675669,1.000000,0.087260,0.705797,1.000000,0.058174,0.735925,1.000000,0.029087,0.766053,1.000000,0.000000,0.796181,1.000000
0.000000,0.000000,0.730210,0.637815,0.538727,0.504250,0.461273,0.384278,1.000000,0.499273,0.421880,1.000000,0.537446,0.458914,1.000000,0.575950,0.494857,1.000000,0.614455,0.530800,1.000000,0.652959,0.566742,1.000000,0.691510,0.602529,1.000000,0.730071,0.638279,1.000000,0.768632,0.674029,1.000000,0.807193,0.709779,1.000000,0.845755,0.745529,1.000000,0.884316,0.781278,1.000000,0.922877,0.817028,1.000000,0.961439,0.852778,1.000000,1.000000,0.888528,1.000000
3.000000,1.000000,0.582031,0.358333,0.079687,0.094444,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000,0.582031,0.358333,0.000000
3.000000,1.000000,0.071094,0.353472,0.142187,0.137500,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000,0.071094,0.353472,0.000000
3.000000,1.000000,0.528945,0.340694,0.038984,0.057500,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000,0.528945,0.340694,0.000000
3.000000,0.000000,0.210752,0.586067,0.423195,0.489903,0.423195,0.343472,1.000000,0.392476,0.377102,1.000000,0.361558,0.410120,1.000000,0.331142,0.444607,1.000000,0.300874,0.479505,1.000000,0.270606,0.514402,1.000000,0.240338,0.549300,1.000000,0.210273,0.584750,1.000000,0.180234,0.620267,1.000000,0.150195,0.655785,1.000000,0.120156,0.691303,1.000000,0.090117,0.726821,1.000000,0.060078,0.762339,1.000000,0.030039,0.797857,1.000000,0.000000,0.833375,1.000000
3.000000,0.000000,0.801637,0.524735,0.396516,0.232514,0.603484,0.407931,1.000000,0.631674,0.425268,1.000000,0.659863,0.442604,1.000000,0.688053,0.459941,1.000000,0.716242,0.477278,1.000000,0.744431,0.494615,1.000000,0.772968,0.510027,1.000000,0.801569,0.525082,1.000000,0.830171,0.540137,1.000000,0.858698,0.555605,1.000000,0.886959,0.572573,1.000000,0.915219,0.589541,1.000000,0.943479,0.606509,1.000000,0.971740,0.623477,1.000000,1.000000,0.640444,1.000000
4.000000,1.000000,0.387891,0.343750,0.021094,0.031944,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000,0.387891,0.343750,0.000000
4.000000,1.000000,0.482988,0.338375,0.017148,0.027778,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000,0.482988,0.338375,0.000000
4.000000,1.000000,0.406250,0.341667,0.010937,0.016667,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000,0.406250,0.341667,0.000000
4.000000,1.000000,0.455617,0.328389,0.010844,0.028472,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000,0.455617,0.328389,0.000000
4.000000,1.000000,0.289453,0.360417,0.035156,0.048611,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000,0.289453,0.360417,0.000000
4.000000,1.000000,0.129688,0.384722,0.082812,0.102778,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000,0.129688,0.384722,0.000000
4.000000,0.000000,0.732225,0.642107,0.535156,0.599931,0.464844,0.341667,1.000000,0.502443,0.386163,1.000000,0.540412,0.429706,1.000000,0.578904,0.471813,1.000000,0.617323,0.514130,1.000000,0.655741,0.556448,1.000000,0.694157,0.598774,1.000000,0.732387,0.641627,1.000000,0.770618,0.684480,1.000000,0.808848,0.727333,1.000000,0.847078,0.770186,1.000000,0.885309,0.813039,1.000000,0.923539,0.855891,1.000000,0.961770,0.898744,1.000000,1.000000,0.941597,1.000000
4.000000,0.000000,0.223877,0.605556,0.446797,0.518500,0.446797,0.345139,1.000000,0.415474,0.383671,1.000000,0.384216,0.422329,1.000000,0.351935,0.458371,1.000000,0.319944,0.495223,1.000000,0.287954,0.532075,1.000000,0.255962,0.568924,1.000000,0.223967,0.605764,1.000000,0.191972,0.642603,1.000000,0.159976,0.679442,1.000000,0.127981,0.716282,1.000000,0.095986,0.753121,1.000000,0.063991,0.789960,1.000000,0.031995,0.826800,1.000000,0.000000,0.863639,1.000000
4.000000,0.000000,0.217181,0.450465,0.433812,0.213903,0.433812,0.341944,1.000000,0.402969,0.358172,1.000000,0.372227,0.374998,1.000000,0.341537,0.392121,1.000000,0.310667,0.408017,1.000000,0.279217,0.420018,1.000000,0.248181,0.434976,1.000000,0.217236,0.450578,1.000000,0.186248,0.465912,1.000000,0.155207,0.480901,1.000000,0.124165,0.495891,1.000000,0.093124,0.510880,1.000000,0.062083,0.525869,1.000000,0.031041,0.540858,1.000000,0.000000,0.555847,1.000000
5.000000,1.000000,0.936719,0.356944,0.025000,0.055556,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000,0.936719,0.356944,0.000000
5.000000,1.000000,0.907813,0.365972,0.042188,0.081944,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000,0.907813,0.365972,0.000000
5.000000,1.000000,0.836719,0.370833,0.095312,0.130556,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000,0.836719,0.370833,0.000000
5.000000,3.000000,0.257098,0.455326,0.069008,0.328375,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000,0.257098,0.455326,0.000000
8.000000,1.000000,0.410547,0.311806,0.086719,0.237500,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000,0.410547,0.311806,0.000000
