batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,1.000000,0.933324,0.503806,0.133352,0.494472,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000,0.933324,0.503806,0.000000
0.000000,1.000000,0.798047,0.441667,0.246094,0.288889,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000,0.798047,0.441667,0.000000
0.000000,1.000000,0.323437,0.358333,0.046875,0.058333,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000,0.323437,0.358333,0.000000
0.000000,1.000000,0.578125,0.347222,0.075000,0.125000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000,0.578125,0.347222,0.000000
0.000000,0.000000,0.744188,0.619591,0.512188,0.542542,0.487812,0.349167,1.000000,0.524407,0.387894,1.000000,0.561002,0.426621,1.000000,0.597597,0.465348,1.000000,0.634398,0.503448,1.000000,0.671345,0.541101,1.000000,0.708057,0.579468,1.000000,0.744550,0.618498,1.000000,0.781043,0.657528,1.000000,0.817536,0.696558,1.000000,0.854029,0.735588,1.000000,0.890522,0.774618,1.000000,0.927014,0.813648,1.000000,0.963507,0.852678,1.000000,1.000000,0.891708,1.000000
0.000000,0.000000,0.218210,0.586013,0.436562,0.470500,0.436562,0.350972,1.000000,0.405349,0.384491,1.000000,0.374136,0.418009,1.000000,0.342923,0.451528,1.000000,0.311709,0.485046,1.000000,0.280496,0.518564,1.000000,0.249328,0.552214,1.000000,0.218162,0.585871,1.000000,0.186996,0.619529,1.000000,0.155830,0.653186,1.000000,0.124664,0.686843,1.000000,0.093498,0.720500,1.000000,0.062332,0.754158,1.000000,0.031166,0.787815,1.000000,0.000000,0.821472,1.000000
2.000000,1.000000,0.862500,0.354167,0.090625,0.130556,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000,0.862500,0.354167,0.000000
2.000000,1.000000,0.909375,0.350694,0.020313,0.079167,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000,0.909375,0.350694,0.000000
2.000000,1.000000,0.946758,0.332639,0.035703,0.056944,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000,0.946758,0.332639,0.000000
2.000000,1.000000,0.330859,0.511806,0.475781,0.420833,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000,0.330859,0.511806,0.000000
