batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,1.000000,0.463281,0.361806,0.029687,0.045833,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000,0.463281,0.361806,0.000000
0.000000,1.000000,0.328516,0.374306,0.069531,0.109722,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000,0.328516,0.374306,0.000000
0.000000,1.000000,0.432812,0.337500,0.026562,0.069444,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000,0.432812,0.337500,0.000000
0.000000,1.000000,0.371563,0.355556,0.031875,0.050000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000,0.371563,0.355556,0.000000
0.000000,1.000000,0.117578,0.393056,0.078906,0.086111,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000,0.117578,0.393056,0.000000
0.000000,6.000000,0.853305,0.078979,0.026734,0.056875,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000,0.853305,0.078979,0.000000
0.000000,0.000000,0.217498,0.662092,0.434844,0.559028,0.435703,0.384583,1.000000,0.403528,0.421607,1.000000,0.372204,0.460899,1.000000,0.340981,0.500438,1.000000,0.310061,0.540726,1.000000,0.279141,0.581015,1.000000,0.248220,0.621303,1.000000,0.217300,0.661592,1.000000,0.186380,0.701880,1.000000,0.155460,0.742169,1.000000,0.124540,0.782457,1.000000,0.093620,0.822746,1.000000,0.062700,0.863034,1.000000,0.031780,0.903323,1.000000,0.000859,0.943611,1.000000
0.000000,0.000000,0.712976,0.682653,0.461250,0.629722,0.481328,0.370278,1.000000,0.513515,0.416798,1.000000,0.547064,0.460388,1.000000,0.580656,0.503872,1.000000,0.614097,0.547724,1.000000,0.647512,0.591636,1.000000,0.680928,0.635548,1.000000,0.714344,0.679461,1.000000,0.747477,0.724027,1.000000,0.779994,0.770023,1.000000,0.812511,0.816018,1.000000,0.845028,0.862014,1.000000,0.877544,0.908009,1.000000,0.910061,0.954005,1.000000,0.942578,1.000000,1.000000
0.000000,0.000000,0.198951,0.466027,0.398359,0.178333,0.398359,0.378472,1.000000,0.369817,0.390582,1.000000,0.341274,0.402691,1.000000,0.312732,0.414800,1.000000,0.284190,0.426909,1.000000,0.255748,0.439748,1.000000,0.227311,0.452615,1.000000,0.198873,0.465481,1.000000,0.170430,0.478306,1.000000,0.141954,0.490900,1.000000,0.113478,0.503494,1.000000,0.085047,0.516396,1.000000,0.056698,0.529866,1.000000,0.028349,0.543336,1.000000,0.000000,0.556806,1.000000
1.000000,1.000000,0.384766,0.354167,0.019531,0.030556,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000,0.384766,0.354167,0.000000
