batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,1.000000,0.460781,0.354653,0.022187,0.034583,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000,0.460781,0.354653,0.000000
0.000000,0.000000,0.184151,0.438751,0.368438,0.140583,0.368438,0.369028,1.000000,0.342071,0.378653,1.000000,0.315693,0.388175,1.000000,0.289367,0.398147,1.000000,0.263052,0.408207,1.000000,0.236737,0.418267,1.000000,0.210424,0.428343,1.000000,0.184121,0.438502,1.000000,0.157818,0.448660,1.000000,0.131515,0.458819,1.000000,0.105212,0.468977,1.000000,0.078909,0.479136,1.000000,0.052606,0.489294,1.000000,0.026303,0.499453,1.000000,0.000000,0.509611,1.000000
0.000000,0.000000,0.548639,0.680860,0.227531,0.638875,0.435641,0.361125,1.000000,0.447881,0.410149,1.000000,0.464522,0.455440,1.000000,0.481705,0.500086,1.000000,0.498897,0.544721,1.000000,0.516089,0.589357,1.000000,0.533281,0.633992,1.000000,0.549720,0.679506,1.000000,0.565927,0.725291,1.000000,0.582135,0.771076,1.000000,0.598342,0.816861,1.000000,0.614550,0.862646,1.000000,0.630757,0.908430,1.000000,0.646964,0.954215,1.000000,0.663172,1.000000,1.000000
0.000000,0.000000,0.739640,0.665585,0.520359,0.641292,0.476086,0.358708,1.000000,0.518381,0.381831,1.000000,0.556983,0.423097,1.000000,0.593744,0.470837,1.000000,0.630521,0.518537,1.000000,0.667298,0.566237,1.000000,0.703909,0.614338,1.000000,0.740476,0.662546,1.000000,0.777043,0.710754,1.000000,0.813610,0.758961,1.000000,0.850177,0.807169,1.000000,0.886744,0.855377,1.000000,0.923311,0.903585,1.000000,0.959878,0.951792,1.000000,0.996445,1.000000,1.000000
0.000000,0.000000,0.199217,0.528026,0.400211,0.328833,0.400211,0.367083,1.000000,0.371213,0.388953,1.000000,0.342214,0.410817,1.000000,0.313302,0.433042,1.000000,0.284390,0.455267,1.000000,0.255478,0.477492,1.000000,0.226988,0.501359,1.000000,0.198615,0.525679,1.000000,0.170241,0.549999,1.000000,0.141868,0.574318,1.000000,0.113494,0.598638,1.000000,0.085121,0.622958,1.000000,0.056747,0.647277,1.000000,0.028374,0.671597,1.000000,0.000000,0.695917,1.000000
1.000000,1.000000,0.415031,0.345958,0.009219,0.013611,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000,0.415031,0.345958,0.000000
1.000000,1.000000,0.403906,0.346528,0.014063,0.023611,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000,0.403906,0.346528,0.000000
1.000000,1.000000,0.437500,0.339583,0.010937,0.023611,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000,0.437500,0.339583,0.000000
1.000000,1.000000,0.248828,0.265278,0.274219,0.491667,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000,0.248828,0.265278,0.000000
1.000000,0.000000,0.232592,0.626942,0.472187,0.563389,0.472187,0.359250,1.000000,0.432237,0.373133,1.000000,0.397857,0.412095,1.000000,0.364433,0.453970,1.000000,0.331303,0.496576,1.000000,0.298172,0.539182,1.000000,0.265042,0.581788,1.000000,0.231912,0.624395,1.000000,0.198782,0.667001,1.000000,0.165651,0.709607,1.000000,0.132521,0.752214,1.000000,0.099391,0.794820,1.000000,0.066261,0.837426,1.000000,0.033130,0.880033,1.000000,0.000000,0.922639,1.000000
1.000000,0.000000,0.691411,0.677955,0.419125,0.639028,0.494844,0.360972,1.000000,0.496446,0.402284,1.000000,0.528857,0.447607,1.000000,0.561201,0.493078,1.000000,0.593271,0.539162,1.000000,0.625341,0.585246,1.000000,0.657411,0.631329,1.000000,0.689480,0.677413,1.000000,0.721550,0.723497,1.000000,0.753620,0.769581,1.000000,0.785690,0.815665,1.000000,0.817759,0.861749,1.000000,0.849829,0.907832,1.000000,0.881899,0.953916,1.000000,0.913969,1.000000,1.000000
1.000000,0.000000,0.197980,0.454931,0.395961,0.183611,0.395961,0.363125,1.000000,0.367678,0.376240,1.000000,0.339395,0.389355,1.000000,0.311112,0.402470,1.000000,0.282829,0.415585,1.000000,0.254546,0.428700,1.000000,0.226263,0.441815,1.000000,0.197980,0.454931,1.000000,0.169698,0.468046,1.000000,0.141415,0.481161,1.000000,0.113132,0.494276,1.000000,0.084849,0.507391,1.000000,0.056566,0.520506,1.000000,0.028283,0.533621,1.000000,0.000000,0.546736,1.000000
1.000000,0.000000,0.756947,0.477266,0.467344,0.244306,0.532656,0.357361,1.000000,0.544396,0.380385,1.000000,0.579810,0.394924,1.000000,0.615230,0.409411,1.000000,0.650656,0.423853,1.000000,0.686082,0.438295,1.000000,0.721100,0.455528,1.000000,0.756008,0.473523,1.000000,0.790915,0.491517,1.000000,0.825787,0.509729,1.000000,0.860629,0.528116,1.000000,0.895472,0.546504,1.000000,0.930315,0.564891,1.000000,0.965157,0.583279,1.000000,1.000000,0.601667,1.000000
2.000000,1.000000,0.496875,0.378472,0.072344,0.130000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000,0.496875,0.378472,0.000000
2.000000,0.000000,0.217236,0.617856,0.435141,0.487931,0.435141,0.374903,1.000000,0.403196,0.407181,1.000000,0.372410,0.442866,1.000000,0.341358,0.477814,1.000000,0.310292,0.512720,1.000000,0.279229,0.547637,1.000000,0.248203,0.582659,1.000000,0.217178,0.617681,1.000000,0.186153,0.652702,1.000000,0.155127,0.687724,1.000000,0.124102,0.722746,1.000000,0.093076,0.757768,1.000000,0.062051,0.792790,1.000000,0.031025,0.827812,1.000000,0.000000,0.862833,1.000000
2.000000,0.000000,0.767484,0.479540,0.464953,0.193444,0.535047,0.382528,1.000000,0.568281,0.396177,1.000000,0.601552,0.409539,1.000000,0.634832,0.422827,1.000000,0.668025,0.436777,1.000000,0.701143,0.451289,1.000000,0.734262,0.465801,1.000000,0.767380,0.480312,1.000000,0.800499,0.494824,1.000000,0.833746,0.508370,1.000000,0.866997,0.521890,1.000000,0.900248,0.535411,1.000000,0.933498,0.548931,1.000000,0.966749,0.562452,1.000000,1.000000,0.575972,1.000000
