batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
4.000000,1.000000,0.396875,0.327778,0.031250,0.052778,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000,0.396875,0.327778,0.000000
4.000000,1.000000,0.312500,0.340278,0.028125,0.041667,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000,0.312500,0.340278,0.000000
4.000000,1.000000,0.442578,0.331944,0.027344,0.047222,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000,0.442578,0.331944,0.000000
4.000000,1.000000,0.026172,0.384722,0.052344,0.125000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000,0.026172,0.384722,0.000000
4.000000,1.000000,0.367969,0.334028,0.026562,0.034722,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000,0.367969,0.334028,0.000000
4.000000,0.000000,0.208169,0.430055,0.416320,0.196347,0.416320,0.331931,1.000000,0.386863,0.347738,1.000000,0.357339,0.363137,1.000000,0.327426,0.375953,1.000000,0.297512,0.388770,1.000000,0.267647,0.401928,1.000000,0.237852,0.415593,1.000000,0.208058,0.429257,1.000000,0.178263,0.442922,1.000000,0.148469,0.456586,1.000000,0.118716,0.470527,1.000000,0.089037,0.484965,1.000000,0.059358,0.499403,1.000000,0.029679,0.513840,1.000000,0.000000,0.528278,1.000000
4.000000,0.000000,0.217540,0.570920,0.435547,0.477250,0.435547,0.333181,1.000000,0.405007,0.368528,1.000000,0.373522,0.401513,1.000000,0.342212,0.435057,1.000000,0.310848,0.468445,1.000000,0.279485,0.501833,1.000000,0.248121,0.535221,1.000000,0.217090,0.569577,1.000000,0.186078,0.603984,1.000000,0.155065,0.638392,1.000000,0.124052,0.672800,1.000000,0.093039,0.707207,1.000000,0.062026,0.741615,1.000000,0.031013,0.776023,1.000000,0.000000,0.810431,1.000000
4.000000,0.000000,0.720928,0.663404,0.514047,0.672931,0.464008,0.327069,1.000000,0.499294,0.377931,1.000000,0.536921,0.423696,1.000000,0.573814,0.471401,1.000000,0.610707,0.519107,1.000000,0.647600,0.566812,1.000000,0.684494,0.614517,1.000000,0.721217,0.662633,1.000000,0.757908,0.710828,1.000000,0.794599,0.759024,1.000000,0.831291,0.807219,1.000000,0.867982,0.855414,1.000000,0.904673,0.903609,1.000000,0.941364,0.951805,1.000000,0.978055,1.000000,1.000000
5.000000,1.000000,0.604738,0.319903,0.022742,0.038556,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000,0.604738,0.319903,0.000000
5.000000,1.000000,0.426563,0.345139,0.040625,0.045833,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000,0.426563,0.345139,0.000000
5.000000,1.000000,0.503906,0.334028,0.029687,0.034722,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000,0.503906,0.334028,0.000000
5.000000,0.000000,0.282672,0.453496,0.569211,0.250597,0.569211,0.343097,1.000000,0.527641,0.353231,1.000000,0.486133,0.364094,1.000000,0.444791,0.376814,1.000000,0.403526,0.390316,1.000000,0.362528,0.406166,1.000000,0.321885,0.424607,1.000000,0.281436,0.444437,1.000000,0.240996,0.464329,1.000000,0.200645,0.484756,1.000000,0.160516,0.506543,1.000000,0.120387,0.528331,1.000000,0.080258,0.550119,1.000000,0.040129,0.571907,1.000000,0.000000,0.593694,1.000000
5.000000,0.000000,0.774766,0.565765,0.401973,0.411111,0.630062,0.343111,1.000000,0.598027,0.373464,1.000000,0.602462,0.429629,1.000000,0.632859,0.465207,1.000000,0.665368,0.494733,1.000000,0.698663,0.521358,1.000000,0.732011,0.547771,1.000000,0.765510,0.573577,1.000000,0.799009,0.599384,1.000000,0.832507,0.625190,1.000000,0.866006,0.650997,1.000000,0.899504,0.676803,1.000000,0.933003,0.702609,1.000000,0.966501,0.728416,1.000000,1.000000,0.754222,1.000000
5.000000,0.000000,0.343522,0.616671,0.456883,0.657222,0.592914,0.342778,1.000000,0.550486,0.358896,1.000000,0.508663,0.379187,1.000000,0.467671,0.404411,1.000000,0.428148,0.436026,1.000000,0.391885,0.477597,1.000000,0.358702,0.527288,1.000000,0.328006,0.581666,1.000000,0.300070,0.640633,1.000000,0.272730,0.700528,1.000000,0.245390,0.760422,1.000000,0.218051,0.820317,1.000000,0.190711,0.880211,1.000000,0.163371,0.940106,1.000000,0.136031,1.000000,1.000000
6.000000,1.000000,0.392188,0.363889,0.018750,0.022222,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000,0.392188,0.363889,0.000000
6.000000,1.000000,0.340625,0.368750,0.034375,0.048611,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000,0.340625,0.368750,0.000000
