batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,1.000000,0.237109,0.370833,0.132031,0.194444,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000,0.237109,0.370833,0.000000
0.000000,0.000000,0.211311,0.434293,0.420461,0.202292,0.420461,0.327542,1.000000,0.391977,0.349042,1.000000,0.362187,0.365229,1.000000,0.332255,0.380601,1.000000,0.302323,0.395972,1.000000,0.272092,0.409369,1.000000,0.241860,0.422754,1.000000,0.211627,0.436139,1.000000,0.181395,0.449524,1.000000,0.151162,0.462909,1.000000,0.120930,0.476294,1.000000,0.090697,0.489679,1.000000,0.060465,0.503064,1.000000,0.030232,0.516448,1.000000,0.000000,0.529833,1.000000
0.000000,0.000000,0.226755,0.579296,0.442031,0.494111,0.442031,0.325556,1.000000,0.422253,0.374005,1.000000,0.390619,0.410471,1.000000,0.357925,0.444138,1.000000,0.325231,0.477805,1.000000,0.292653,0.511826,1.000000,0.260136,0.546030,1.000000,0.227619,0.580235,1.000000,0.195102,0.614439,1.000000,0.162585,0.648644,1.000000,0.130068,0.682849,1.000000,0.097551,0.717053,1.000000,0.065034,0.751258,1.000000,0.032517,0.785462,1.000000,0.000000,0.819667,1.000000
0.000000,0.000000,0.727070,0.598397,0.550883,0.561167,0.449117,0.328097,1.000000,0.493119,0.348334,1.000000,0.532507,0.388748,1.000000,0.571833,0.429354,1.000000,0.610814,0.470995,1.000000,0.649732,0.512822,1.000000,0.688651,0.554649,1.000000,0.727569,0.596476,1.000000,0.766488,0.638302,1.000000,0.805407,0.680129,1.000000,0.844325,0.721956,1.000000,0.883244,0.763783,1.000000,0.922163,0.805610,1.000000,0.961081,0.847437,1.000000,1.000000,0.889264,1.000000
1.000000,4.000000,0.290980,0.121569,0.040305,0.019333,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000,0.290980,0.121569,0.000000
1.000000,5.000000,0.833742,0.080236,0.069703,0.127028,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000,0.833742,0.080236,0.000000
1.000000,5.000000,0.193035,0.292924,0.013789,0.023875,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000,0.193035,0.292924,0.000000
1.000000,1.000000,0.325781,0.555556,0.414062,0.566667,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000,0.325781,0.555556,0.000000
1.000000,2.000000,0.570109,0.334938,0.037234,0.081097,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000,0.570109,0.334938,0.000000
1.000000,1.000000,0.107813,0.363889,0.053125,0.058333,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000,0.107813,0.363889,0.000000
1.000000,1.000000,0.165625,0.357639,0.046875,0.056944,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000,0.165625,0.357639,0.000000
1.000000,1.000000,0.706250,0.310417,0.201563,0.159722,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000,0.706250,0.310417,0.000000
1.000000,1.000000,0.073047,0.368750,0.033594,0.051389,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000,0.073047,0.368750,0.000000
1.000000,0.000000,0.016914,0.517146,0.033828,0.019014,0.033828,0.507639,1.000000,0.031412,0.508997,1.000000,0.028996,0.510355,1.000000,0.026579,0.511713,1.000000,0.024163,0.513071,1.000000,0.021747,0.514430,1.000000,0.019330,0.515788,1.000000,0.016914,0.517146,1.000000,0.014498,0.518504,1.000000,0.012081,0.519862,1.000000,0.009665,0.521220,1.000000,0.007249,0.522578,1.000000,0.004833,0.523937,1.000000,0.002416,0.525295,1.000000,0.000000,0.526653,1.000000
1.000000,0.000000,0.109852,0.744007,0.219703,0.293403,0.219703,0.597306,1.000000,0.204010,0.618263,1.000000,0.188317,0.639220,1.000000,0.172624,0.660178,1.000000,0.156931,0.681135,1.000000,0.141238,0.702092,1.000000,0.125545,0.723050,1.000000,0.109852,0.744007,1.000000,0.094158,0.764964,1.000000,0.078465,0.785922,1.000000,0.062772,0.806879,1.000000,0.047079,0.827836,1.000000,0.031386,0.848794,1.000000,0.015693,0.869751,1.000000,0.000000,0.890708,1.000000
1.000000,0.000000,0.797242,0.739299,0.403492,0.499028,0.596508,0.487319,1.000000,0.624395,0.525265,1.000000,0.652099,0.563629,1.000000,0.680840,0.599455,1.000000,0.709925,0.634443,1.000000,0.738973,0.669529,1.000000,0.767976,0.704731,1.000000,0.796979,0.739933,1.000000,0.825982,0.775135,1.000000,0.854985,0.810337,1.000000,0.883988,0.845539,1.000000,0.912991,0.880741,1.000000,0.941994,0.915943,1.000000,0.970997,0.951145,1.000000,1.000000,0.986347,1.000000
