batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
0.000000,1.000000,0.330508,0.319653,0.059297,0.169583,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000,0.330508,0.319653,0.000000
0.000000,1.000000,0.918750,0.598611,0.159375,0.572222,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000,0.918750,0.598611,0.000000
0.000000,1.000000,0.266406,0.344444,0.112500,0.205556,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000,0.266406,0.344444,0.000000
0.000000,1.000000,0.142187,0.393750,0.112500,0.143056,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000,0.142187,0.393750,0.000000
0.000000,3.000000,0.375055,0.351229,0.019781,0.085875,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000,0.375055,0.351229,0.000000
0.000000,1.000000,0.048047,0.418750,0.096094,0.168056,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000,0.048047,0.418750,0.000000
0.000000,0.000000,0.203261,0.694638,0.406961,0.586056,0.406961,0.402097,1.000000,0.377628,0.443373,1.000000,0.348357,0.484785,1.000000,0.319327,0.526732,1.000000,0.290298,0.568680,1.000000,0.261268,0.610627,1.000000,0.232238,0.652574,1.000000,0.203208,0.694522,1.000000,0.174179,0.736469,1.000000,0.145149,0.778416,1.000000,0.116119,0.820364,1.000000,0.087089,0.862311,1.000000,0.058060,0.904258,1.000000,0.029030,0.946205,1.000000,0.000000,0.988153,1.000000
0.000000,0.000000,0.751801,0.770583,0.305352,0.458833,0.599125,0.541167,1.000000,0.620936,0.573940,1.000000,0.642747,0.606714,1.000000,0.664557,0.639488,1.000000,0.686368,0.672262,1.000000,0.708179,0.705036,1.000000,0.729990,0.737810,1.000000,0.751801,0.770583,1.000000,0.773612,0.803357,1.000000,0.795422,0.836131,1.000000,0.817233,0.868905,1.000000,0.839044,0.901679,1.000000,0.860855,0.934452,1.000000,0.882666,0.967226,1.000000,0.904477,1.000000,1.000000
1.000000,1.000000,0.732422,0.401389,0.208594,0.225000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000,0.732422,0.401389,0.000000
1.000000,1.000000,0.433203,0.325694,0.017969,0.020833,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000,0.433203,0.325694,0.000000
